country-p,country,condition,year,media_vct,num,phase,alpha3,continent
Spain-3,Spain,Prostate Cancer,2017,2209.0,1,3,ESP,EU
Spain-3,Spain,Prostate Cancer,2018,2505.0,2,3,ESP,EU
Spain-3,Spain,Prostate Cancer,2019,3075.0,1,3,ESP,EU
United Kingdom-1,United Kingdom,Breast Cancer,2010,0,0,1,GBR,EU
United Kingdom-1,United Kingdom,Breast Cancer,2011,0,0,1,GBR,EU
United Kingdom-1,United Kingdom,Breast Cancer,2012,137.0,2,1,GBR,EU
United Kingdom-1,United Kingdom,Breast Cancer,2013,0,0,1,GBR,EU
United Kingdom-1,United Kingdom,Breast Cancer,2014,1400.0,1,1,GBR,EU
United Kingdom-1,United Kingdom,Breast Cancer,2015,1136.0,3,1,GBR,EU
United Kingdom-1,United Kingdom,Breast Cancer,2016,1892.0,4,1,GBR,EU
United Kingdom-1,United Kingdom,Breast Cancer,2017,1162.0,2,1,GBR,EU
United Kingdom-1,United Kingdom,Breast Cancer,2018,1613.0,4,1,GBR,EU
United Kingdom-1,United Kingdom,Breast Cancer,2019,1059.5,2,1,GBR,EU
United Kingdom-1,United Kingdom,Lung Cancer,2010,0,0,1,GBR,EU
United Kingdom-1,United Kingdom,Lung Cancer,2011,0,0,1,GBR,EU
United Kingdom-1,United Kingdom,Lung Cancer,2012,0,0,1,GBR,EU
United Kingdom-1,United Kingdom,Lung Cancer,2013,1175.0,1,1,GBR,EU
United Kingdom-1,United Kingdom,Lung Cancer,2014,0,0,1,GBR,EU
United Kingdom-1,United Kingdom,Lung Cancer,2015,0,0,1,GBR,EU
United Kingdom-1,United Kingdom,Lung Cancer,2016,2334.0,1,1,GBR,EU
United Kingdom-1,United Kingdom,Lung Cancer,2017,1817.6666666666667,3,1,GBR,EU
United Kingdom-1,United Kingdom,Lung Cancer,2018,1169.0,1,1,GBR,EU
United Kingdom-1,United Kingdom,Lung Cancer,2019,1845.2,5,1,GBR,EU
United Kingdom-1,United Kingdom,Melanoma,2010,184.0,1,1,GBR,EU
United Kingdom-1,United Kingdom,Melanoma,2011,0,0,1,GBR,EU
United Kingdom-1,United Kingdom,Melanoma,2012,0,0,1,GBR,EU
United Kingdom-1,United Kingdom,Melanoma,2013,0,0,1,GBR,EU
United Kingdom-1,United Kingdom,Melanoma,2014,1675.0,1,1,GBR,EU
United Kingdom-1,United Kingdom,Melanoma,2015,1277.0,1,1,GBR,EU
United Kingdom-1,United Kingdom,Melanoma,2016,0,0,1,GBR,EU
United Kingdom-1,United Kingdom,Melanoma,2017,2333.0,1,1,GBR,EU
United Kingdom-1,United Kingdom,Melanoma,2018,1991.2,5,1,GBR,EU
United Kingdom-1,United Kingdom,Melanoma,2019,2708.5,2,1,GBR,EU
United Kingdom-1,United Kingdom,Prostate Cancer,2010,0,0,1,GBR,EU
United Kingdom-1,United Kingdom,Prostate Cancer,2011,0,0,1,GBR,EU
United Kingdom-1,United Kingdom,Prostate Cancer,2012,0,0,1,GBR,EU
United Kingdom-1,United Kingdom,Prostate Cancer,2013,472.5,2,1,GBR,EU
United Kingdom-1,United Kingdom,Prostate Cancer,2014,630.75,4,1,GBR,EU
United Kingdom-1,United Kingdom,Prostate Cancer,2015,1105.3333333333333,3,1,GBR,EU
United Kingdom-1,United Kingdom,Prostate Cancer,2016,0,0,1,GBR,EU
United Kingdom-1,United Kingdom,Prostate Cancer,2017,1170.3333333333333,3,1,GBR,EU
United Kingdom-1,United Kingdom,Prostate Cancer,2018,1339.0,1,1,GBR,EU
United Kingdom-1,United Kingdom,Prostate Cancer,2019,1326.0,4,1,GBR,EU
United Kingdom-2,United Kingdom,Breast Cancer,2010,0,0,2,GBR,EU
United Kingdom-2,United Kingdom,Breast Cancer,2011,0,0,2,GBR,EU
United Kingdom-2,United Kingdom,Breast Cancer,2012,730.0,1,2,GBR,EU
United Kingdom-2,United Kingdom,Breast Cancer,2013,1126.0,1,2,GBR,EU
United Kingdom-2,United Kingdom,Breast Cancer,2014,1026.75,4,2,GBR,EU
United Kingdom-2,United Kingdom,Breast Cancer,2015,1225.25,4,2,GBR,EU
United Kingdom-2,United Kingdom,Breast Cancer,2016,1983.0,5,2,GBR,EU
United Kingdom-2,United Kingdom,Breast Cancer,2017,1160.25,4,2,GBR,EU
United Kingdom-2,United Kingdom,Breast Cancer,2018,1609.142857142857,7,2,GBR,EU
United Kingdom-2,United Kingdom,Breast Cancer,2019,2882.0,2,2,GBR,EU
United Kingdom-2,United Kingdom,Lung Cancer,2010,0,0,2,GBR,EU
United Kingdom-2,United Kingdom,Lung Cancer,2011,579.0,1,2,GBR,EU
United Kingdom-2,United Kingdom,Lung Cancer,2012,716.0,2,2,GBR,EU
United Kingdom-2,United Kingdom,Lung Cancer,2013,907.5,2,2,GBR,EU
United Kingdom-2,United Kingdom,Lung Cancer,2014,1203.0,2,2,GBR,EU
United Kingdom-2,United Kingdom,Lung Cancer,2015,1363.2,5,2,GBR,EU
United Kingdom-2,United Kingdom,Lung Cancer,2016,1563.25,4,2,GBR,EU
United Kingdom-2,United Kingdom,Lung Cancer,2017,1170.5,4,2,GBR,EU
United Kingdom-2,United Kingdom,Lung Cancer,2018,2018.3333333333333,3,2,GBR,EU
United Kingdom-2,United Kingdom,Lung Cancer,2019,1457.2857142857142,7,2,GBR,EU
United Kingdom-2,United Kingdom,Melanoma,2010,0,0,2,GBR,EU
United Kingdom-2,United Kingdom,Melanoma,2011,0,0,2,GBR,EU
United Kingdom-2,United Kingdom,Melanoma,2012,0,0,2,GBR,EU
United Kingdom-2,United Kingdom,Melanoma,2013,0,0,2,GBR,EU
United Kingdom-2,United Kingdom,Melanoma,2014,1614.0,2,2,GBR,EU
United Kingdom-2,United Kingdom,Melanoma,2015,1369.0,2,2,GBR,EU
United Kingdom-2,United Kingdom,Melanoma,2016,1419.0,1,2,GBR,EU
United Kingdom-2,United Kingdom,Melanoma,2017,2588.0,1,2,GBR,EU
United Kingdom-2,United Kingdom,Melanoma,2018,1798.0,1,2,GBR,EU
United Kingdom-2,United Kingdom,Melanoma,2019,2135.5,2,2,GBR,EU
United Kingdom-2,United Kingdom,Prostate Cancer,2010,0,0,2,GBR,EU
United Kingdom-2,United Kingdom,Prostate Cancer,2011,0,0,2,GBR,EU
United Kingdom-2,United Kingdom,Prostate Cancer,2012,0,0,2,GBR,EU
United Kingdom-2,United Kingdom,Prostate Cancer,2013,853.0,1,2,GBR,EU
United Kingdom-2,United Kingdom,Prostate Cancer,2014,852.0,3,2,GBR,EU
United Kingdom-2,United Kingdom,Prostate Cancer,2015,1081.0,2,2,GBR,EU
United Kingdom-2,United Kingdom,Prostate Cancer,2016,540.0,2,2,GBR,EU
United Kingdom-2,United Kingdom,Prostate Cancer,2017,744.0,1,2,GBR,EU
United Kingdom-2,United Kingdom,Prostate Cancer,2018,1547.5,2,2,GBR,EU
United Kingdom-2,United Kingdom,Prostate Cancer,2019,1137.142857142857,7,2,GBR,EU
United Kingdom-3,United Kingdom,Breast Cancer,2010,0,0,3,GBR,EU
United Kingdom-3,United Kingdom,Breast Cancer,2011,0,0,3,GBR,EU
United Kingdom-3,United Kingdom,Breast Cancer,2012,0,0,3,GBR,EU
United Kingdom-3,United Kingdom,Breast Cancer,2013,0,0,3,GBR,EU
United Kingdom-3,United Kingdom,Breast Cancer,2014,820.0,1,3,GBR,EU
United Kingdom-3,United Kingdom,Breast Cancer,2015,0,0,3,GBR,EU
United Kingdom-3,United Kingdom,Breast Cancer,2016,1518.0,3,3,GBR,EU
United Kingdom-3,United Kingdom,Breast Cancer,2017,2010.3333333333333,3,3,GBR,EU
United Kingdom-3,United Kingdom,Breast Cancer,2018,0,0,3,GBR,EU
United Kingdom-3,United Kingdom,Breast Cancer,2019,1231.0,2,3,GBR,EU
United Kingdom-3,United Kingdom,Lung Cancer,2010,0,0,3,GBR,EU
United Kingdom-3,United Kingdom,Lung Cancer,2011,0,0,3,GBR,EU
United Kingdom-3,United Kingdom,Lung Cancer,2012,0,0,3,GBR,EU
United Kingdom-3,United Kingdom,Lung Cancer,2013,1127.0,1,3,GBR,EU
United Kingdom-3,United Kingdom,Lung Cancer,2014,0,0,3,GBR,EU
United Kingdom-3,United Kingdom,Lung Cancer,2015,1431.0,2,3,GBR,EU
United Kingdom-3,United Kingdom,Lung Cancer,2016,1956.0,3,3,GBR,EU
United Kingdom-3,United Kingdom,Lung Cancer,2017,0,0,3,GBR,EU
United Kingdom-3,United Kingdom,Lung Cancer,2018,0,0,3,GBR,EU
United Kingdom-3,United Kingdom,Lung Cancer,2019,1537.0,2,3,GBR,EU
United Kingdom-3,United Kingdom,Melanoma,2010,0,0,3,GBR,EU
United Kingdom-3,United Kingdom,Melanoma,2011,0,0,3,GBR,EU
United Kingdom-3,United Kingdom,Melanoma,2012,0,0,3,GBR,EU
United Kingdom-3,United Kingdom,Melanoma,2013,0,0,3,GBR,EU
United Kingdom-3,United Kingdom,Melanoma,2014,1431.0,1,3,GBR,EU
United Kingdom-3,United Kingdom,Melanoma,2015,2007.0,1,3,GBR,EU
United Kingdom-3,United Kingdom,Melanoma,2016,1565.0,2,3,GBR,EU
United Kingdom-3,United Kingdom,Melanoma,2017,0,0,3,GBR,EU
United Kingdom-3,United Kingdom,Melanoma,2018,0,0,3,GBR,EU
United Kingdom-3,United Kingdom,Melanoma,2019,2463.6666666666665,3,3,GBR,EU
United Kingdom-3,United Kingdom,Prostate Cancer,2010,0,0,3,GBR,EU
United Kingdom-3,United Kingdom,Prostate Cancer,2011,0,0,3,GBR,EU
United Kingdom-3,United Kingdom,Prostate Cancer,2012,0,0,3,GBR,EU
United Kingdom-3,United Kingdom,Prostate Cancer,2013,0,0,3,GBR,EU
United Kingdom-3,United Kingdom,Prostate Cancer,2014,1298.6666666666667,3,3,GBR,EU
United Kingdom-3,United Kingdom,Prostate Cancer,2015,1307.5,2,3,GBR,EU
United Kingdom-3,United Kingdom,Prostate Cancer,2016,1430.0,1,3,GBR,EU
United Kingdom-3,United Kingdom,Prostate Cancer,2017,2209.0,1,3,GBR,EU
United Kingdom-3,United Kingdom,Prostate Cancer,2018,0,0,3,GBR,EU
United Kingdom-3,United Kingdom,Prostate Cancer,2019,3075.0,1,3,GBR,EU
